Municipio,Valor_Tasado,Num_Tasaciones,Periodo,Trimestre,Año,Mes,Fecha,Valor_Tasado_Madrid,Valor_Tasado_España,Dif_Madrid,Dif_España,Pct_Madrid,Pct_España
Boadilla Del Monte,2524.8,120,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,163.9000000000001,747.2000000000003,6.942267779236744,42.03420342034205
Collado Villalba,1900.2,147,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-460.70000000000005,122.60000000000014,-19.513744758354868,6.896939693969406
Colmenar Viejo,2051.8,69,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-309.0999999999999,274.2000000000003,-13.092464738023635,15.425292529252932
Coslada,2132.8,154,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-228.0999999999999,355.2000000000003,-9.661569740353249,19.981998199820005
Fuenlabrada,1842.3,457,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-518.6000000000001,64.70000000000005,-21.966199330763693,3.6397389738973995
Galapagar,1879.8,94,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-481.10000000000014,102.20000000000005,-20.377822017027412,5.749324932493249
Getafe,1991.6,343,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-369.3000000000002,214.0,-15.642339785674963,12.038703870387035
Leganés,2097.5,329,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-263.4000000000001,319.9000000000001,-11.156762251683682,17.996174617461747
Madrid,2921.0,7802,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,560.0999999999999,1143.4,23.72400355796518,64.32268226822684
Majadahonda,2910.9,119,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,550.0,1133.3000000000002,23.296200601465532,63.75450045004503
Móstoles,1826.7,514,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-534.2,49.100000000000136,-22.626964293277986,2.762151215121511
Parla,1604.0,304,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-756.9000000000001,-173.5999999999999,-32.05980770045323,-9.765976597659765
Pinto,2047.0,228,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-313.9000000000001,269.4000000000001,-13.295777034181889,15.155265526552665
Pozuelo De Alarcón,2964.0,153,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,603.0999999999999,1186.4,25.545342877716127,66.74167416741675
Rivas-Vaciamadrid,1871.1,173,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-489.8000000000002,93.5,-20.746325553814227,5.259900990099009
Rozas De Madrid (Las),2437.6,172,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,76.69999999999982,660.0,3.2487610656952715,37.12871287128714
San Fernando De Henares,2138.5,71,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-222.4000000000001,360.9000000000001,-9.420136388665345,20.302655265526546
San Sebastián De Los Reyes,2556.4,189,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,195.5,778.8000000000002,8.28074039561184,43.81188118811883
Torrejón De Ardoz,1907.3,353,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-453.60000000000014,129.70000000000005,-19.213011986954132,7.296354635463542
Tres Cantos,2489.4,56,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,128.5,711.8000000000002,5.442839595069682,40.04275427542756
Valdemoro,1804.2,214,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-556.7,26.600000000000136,-23.579990681519757,1.4963996399639967
Villaviciosa De Odón,2295.0,79,T1A2011,1,2011,3,2011-03-31,2360.9,1777.6,-65.90000000000009,517.4000000000001,-2.791308399339243,29.10666066606662
Alcalá De Henares,1946.7,324,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-404.79999999999995,194.60000000000014,-17.21454390814373,11.106671993607687
Alcobendas,2766.6,165,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,415.0999999999999,1014.5,17.652562194344036,57.901946235945445
Alcorcón,2250.0,399,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-101.5,497.9000000000001,-4.316393791197104,28.41732777809487
Aranjuez,1612.7,145,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-738.8,-139.39999999999986,-31.41824367425048,-7.956166885451732
Arganda Del Rey,1750.4,123,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-601.0999999999999,-1.699999999999818,-25.562406974271735,-0.09702642543232276
Boadilla Del Monte,2455.2,107,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,103.69999999999982,703.0999999999999,4.409951095045717,40.12898807145711
Collado Villalba,1923.4,133,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-428.0999999999999,171.30000000000018,-18.2054008079949,9.776839221505629
Colmenar Viejo,1972.3,76,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-379.20000000000005,220.20000000000005,-16.125877099723585,12.567775811882886
Coslada,2111.9,162,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-239.5999999999999,359.8000000000002,-10.189240910057407,20.535357570914915
Fuenlabrada,1871.9,429,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-479.5999999999999,119.80000000000018,-20.395492238996383,6.8375092745847965
Galapagar,1915.1,77,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-436.4000000000001,163.0,-18.558366999787378,9.303121967924199
Getafe,2005.7,310,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-345.79999999999995,253.60000000000014,-14.705507123112904,14.474059699788832
Leganés,2135.5,286,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-216.0,383.4000000000001,-9.185626196045082,21.88231265338736
Madrid,2886.8,7170,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,535.3000000000002,1134.7000000000003,22.764193068254322,64.76228525769079
Majadahonda,2852.9,123,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,501.4000000000001,1100.8000000000002,21.322560068041675,62.82746418583416
Móstoles,1826.8,413,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-524.7,74.70000000000005,-22.31341696789284,4.263455282232753
Parla,1638.4,359,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-713.0999999999999,-113.69999999999982,-30.32532426110992,-6.489355630386385
Pinto,2132.5,133,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-219.0,380.4000000000001,-9.31320433765681,21.711089549683237
Pozuelo De Alarcón,2933.9,179,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,582.4000000000001,1181.8000000000002,24.76716989155858,67.45048798584557
Rivas-Vaciamadrid,1872.4,208,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-479.0999999999999,120.30000000000018,-20.374229215394422,6.86604645853548
Rozas De Madrid (Las),2546.3,168,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,194.80000000000018,794.2000000000003,8.284073995322139,45.328462987272445
San Fernando De Henares,2175.7,70,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-175.80000000000018,423.5999999999999,-7.476079098447808,24.176702243022664
San Sebastián De Los Reyes,2582.1,254,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,230.5999999999999,830.0,9.806506485222188,47.37172535814167
Torrejón De Ardoz,1923.0,277,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-428.5,170.9000000000001,-18.222411226876467,9.754009474345082
Tres Cantos,2735.6,49,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,384.0999999999999,983.5,16.334254731022746,56.1326408310028
Valdemoro,1775.4,198,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-576.0999999999999,23.300000000000182,-24.499255794173923,1.3298327721020575
Villaviciosa De Odón,2242.6,64,T2A2011,2,2011,6,2011-06-30,2351.5,1752.1,-108.90000000000009,490.5,-4.631086540506068,27.99497745562467
Alcalá De Henares,1870.3,347,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-424.79999999999995,141.0,-18.508997429305907,8.15358815705778
Alcobendas,2786.9,133,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,491.8000000000002,1057.6000000000001,21.42826020652695,61.15769386456948
Alcorcón,2144.5,253,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-150.5999999999999,415.20000000000005,-6.561805585813252,24.00971491354884
Aranjuez,1635.0,144,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-660.0999999999999,-94.29999999999995,-28.761274018561277,-5.453073497947147
Arganda Del Rey,1657.7,59,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-637.3999999999999,-71.59999999999991,-27.772210361204298,-4.140403631527201
Boadilla Del Monte,2424.3,67,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,129.20000000000027,695.0000000000002,5.629384340551624,40.189672121667726
Collado Villalba,1853.1,132,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-442.0,123.79999999999995,-19.2584201124134,7.158966055629445
Colmenar Viejo,2057.7,38,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-237.4000000000001,328.39999999999986,-10.34377587033245,18.990342913317516
Coslada,2088.2,82,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-206.9000000000001,358.89999999999986,-9.014857740403471,20.754062337361923
Fuenlabrada,1871.7,299,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-423.39999999999986,142.4000000000001,-18.447997908587855,8.23454576996474
Galapagar,1887.9,47,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-407.1999999999998,158.60000000000014,-17.74214631170754,9.171341005030943
Getafe,2028.2,186,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-266.89999999999986,298.9000000000001,-11.629122914034241,17.28445035563524
Leganés,1991.5,206,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-303.5999999999999,262.20000000000005,-13.228181778571734,15.162204360145726
Madrid,2861.8,4787,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,566.7000000000003,1132.5000000000002,24.691734564942713,65.48892615509168
Majadahonda,2716.4,106,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,421.3000000000002,987.1000000000001,18.35649862751079,57.080899786040604
Móstoles,1767.5,297,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-527.5999999999999,38.200000000000045,-22.988105093459975,2.2089862950326777
Parla,1581.3,183,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-713.8,-148.0,-31.101041348960834,-8.558376221592557
Pinto,2071.3,47,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-223.79999999999973,342.0000000000002,-9.751209097642787,19.776788295842262
Pozuelo De Alarcón,2916.9,138,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,621.8000000000002,1187.6000000000001,27.092501416060323,68.67518649164404
Rivas-Vaciamadrid,1903.6,145,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-391.5,174.29999999999995,-17.058080257940833,10.07922280691609
Rozas De Madrid (Las),2397.3,109,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,102.20000000000027,668.0000000000002,4.452965012417764,38.62834672989073
San Fernando De Henares,2290.2,62,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-4.900000000000091,560.8999999999999,-0.21349832251318368,32.43508934250852
San Sebastián De Los Reyes,2529.5,204,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,234.4000000000001,800.2,10.213062611650914,46.2730584629619
Torrejón De Ardoz,1801.8,189,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-493.29999999999995,72.5,-21.493616835867712,4.192447811253119
Tres Cantos,2640.9,38,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,345.8000000000002,911.6000000000001,15.066881617358717,52.71497137570116
Valdemoro,1754.9,122,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-540.1999999999998,25.600000000000136,-23.537100779922437,1.480367778870062
Villaviciosa De Odón,2127.0,45,T3A2011,3,2011,9,2011-09-30,2295.1,1729.3,-168.0999999999999,397.70000000000005,-7.324299594788897,22.99774475221188
Alcalá De Henares,1805.1,351,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-455.5999999999999,103.29999999999995,-20.153049940283985,6.070043483370546
Alcobendas,2966.2,126,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,705.5,1264.3999999999999,31.20714822842483,74.29780232694793
Alcorcón,2153.5,257,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-107.19999999999982,451.70000000000005,-4.7418941035962225,26.542484428252443
Aranjuez,1466.8,72,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-793.8999999999999,-235.0,-35.11744150042022,-13.80890821483135
Arganda Del Rey,1693.4,55,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-567.2999999999997,-8.399999999999864,-25.093997434422953,-0.493595017040771
Boadilla Del Monte,2319.9,82,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,59.20000000000027,618.1000000000001,2.6186579378068897,36.32036667058409
Collado Villalba,1936.1,137,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-324.5999999999999,234.29999999999995,-14.358384571150529,13.767775296744622
Colmenar Viejo,1952.3,68,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-308.39999999999986,250.5,-13.641792365196615,14.719708543894704
Coslada,2014.1,87,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-246.5999999999999,312.29999999999995,-10.908125801742818,18.351157597837584
Fuenlabrada,1813.3,328,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-447.39999999999986,111.5,-19.7903304286283,6.551886238100835
Galapagar,1857.0,56,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-403.6999999999998,155.20000000000005,-17.857300836024237,9.119755552943953
Getafe,1839.6,276,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-421.0999999999999,137.79999999999995,-18.62697394612288,8.097308731930886
Leganés,2034.8,239,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-225.89999999999986,333.0,-9.992480205246157,19.56751674697379
Madrid,2863.8,5658,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,603.1000000000004,1162.0000000000002,26.677577741407553,68.28064402397462
Majadahonda,2795.2,91,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,534.5,1093.3999999999999,23.643119387800237,64.24961805147491
Móstoles,1696.5,340,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-564.1999999999998,-5.2999999999999545,-24.956871765382395,-0.3114349512281067
Parla,1491.8,240,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-768.8999999999999,-210.0,-34.01158933073827,-12.339875426019509
Pinto,2009.5,106,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-251.19999999999982,307.70000000000005,-11.111602600964298,18.080855564696208
Pozuelo De Alarcón,2814.9,138,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,554.2000000000003,1113.1000000000001,24.514530897509633,65.40721588905865
Rivas-Vaciamadrid,1904.6,204,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-356.0999999999999,202.79999999999995,-15.751758304949792,11.91679398284169
Rozas De Madrid (Las),2401.2,146,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,140.5,699.3999999999999,6.214889193612594,41.097661299800215
San Fernando De Henares,2263.0,56,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,2.300000000000182,561.2,0.10173839961074016,32.97684804324832
San Sebastián De Los Reyes,2422.4,181,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,161.70000000000027,720.6000000000001,7.15265183350291,42.34340110471266
Torrejón De Ardoz,1926.6,259,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-334.0999999999999,224.79999999999995,-14.778608395629666,13.209542836996114
Tres Cantos,2573.1,43,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,312.4000000000001,871.3,13.81872871234573,51.198730755670475
Valdemoro,1668.4,142,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-592.2999999999997,-33.399999999999864,-26.19984960410491,-1.9626278058526236
Villaviciosa De Odón,2185.2,40,T4A2011,4,2011,12,2011-12-31,2260.7,1701.8,-75.5,483.39999999999986,-3.339673552439515,28.405218004465848
Alcalá De Henares,1775.1,278,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-406.5,125.79999999999995,-18.63311331133113,7.627478324137504
Alcobendas,2556.3,107,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,374.7000000000003,907.0000000000002,17.175467546754696,54.993027344934234
Alcorcón,2047.5,203,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-134.0999999999999,398.20000000000005,-6.1468646864686445,24.143576062572002
Aranjuez,1392.1,71,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-789.5,-257.20000000000005,-36.189035570223695,-15.594494634087198
Arganda Del Rey,1588.4,66,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-593.1999999999998,-60.899999999999864,-27.19105243857718,-3.6924755957072564
Boadilla Del Monte,2204.8,80,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,23.200000000000273,555.5000000000002,1.0634396773010701,33.68095555690294
Collado Villalba,1729.8,123,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-451.79999999999995,80.5,-20.709570957095714,4.880858546049849
Colmenar Viejo,1901.1,49,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-280.5,251.79999999999995,-12.857535753575355,15.267083004911175
Coslada,1856.0,82,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-325.5999999999999,206.70000000000005,-14.924825815914922,12.532589583459664
Fuenlabrada,1625.9,266,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-555.6999999999998,-23.399999999999864,-25.472130546387962,-1.4187837264293846
Galapagar,1673.9,52,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-507.6999999999998,24.600000000000136,-23.271910524385763,1.4915418662462931
Getafe,1824.6,286,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-357.0,175.29999999999995,-16.36413641364136,10.628751591584296
Leganés,1831.4,204,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-350.1999999999998,182.10000000000014,-16.05243857719104,11.04104771721337
Madrid,2772.1,5104,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,590.5,1122.8,27.067290062339566,68.07736615533864
Majadahonda,2749.8,94,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,568.2000000000003,1100.5000000000002,26.045104510451054,66.72527739040808
Móstoles,1647.7,267,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-533.8999999999999,-1.599999999999909,-24.472863953061964,-0.09701085308918556
Parla,1414.7,204,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-766.8999999999999,-234.5999999999999,-35.153098643197644,-14.224216334202389
Pinto,2016.6,56,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-165.0,367.29999999999995,-7.563256325632562,22.27005396228703
Pozuelo De Alarcón,2809.4,117,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,627.8000000000002,1160.1000000000001,28.777044371103777,70.33893166798038
Rivas-Vaciamadrid,1766.9,56,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-414.6999999999998,117.60000000000014,-19.0089842317565,7.1302977020554215
Rozas De Madrid (Las),2176.1,143,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-5.5,526.8,-0.25210854418775686,31.94082337961559
San Fernando De Henares,2064.8,40,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-116.79999999999973,415.5000000000002,-5.353868720205346,25.19250591159887
San Sebastián De Los Reyes,2289.3,93,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,107.70000000000027,640.0000000000002,4.93674367436745,38.80434123567576
Torrejón De Ardoz,1654.5,195,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-527.0999999999999,5.2000000000000455,-24.161166116611653,0.31528527253987804
Tres Cantos,2840.4,104,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,658.8000000000002,1191.1000000000001,30.1980198019802,72.2185169465834
Valdemoro,1509.5,88,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-672.0999999999999,-139.79999999999995,-30.807664099743302,-8.47632328866792
Villaviciosa De Odón,2069.2,29,T1A2012,1,2012,3,2012-03-31,2181.6,1649.3,-112.40000000000009,419.89999999999986,-5.152181884855156,25.45928575759413
Alcalá De Henares,1668.1,263,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-448.0999999999999,61.69999999999982,-21.17474718835649,3.8408864541832566
Alcobendas,2461.6,179,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,345.4000000000001,855.1999999999998,16.321708723183058,53.23705179282867
Alcorcón,1999.1,209,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-117.09999999999991,392.6999999999998,-5.5335034495794355,24.445966135458153
Aranjuez,1340.7,101,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-775.4999999999998,-265.70000000000005,-36.64587468103203,-16.540089641434264
Arganda Del Rey,1487.4,61,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-628.7999999999997,-119.0,-29.713637652395796,-7.4078685258964105
Boadilla Del Monte,1975.5,69,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-140.69999999999982,369.0999999999999,-6.648709951800392,22.976842629482075
Collado Villalba,1614.5,98,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-501.6999999999998,8.099999999999909,-23.70758907475663,0.5042330677290874
Colmenar Viejo,1828.3,48,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-287.89999999999986,221.89999999999986,-13.604574236839618,13.813496015936245
Coslada,1852.9,85,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-263.2999999999997,246.5,-12.442113221812667,15.344870517928278
Fuenlabrada,1536.4,292,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-579.7999999999997,-70.0,-27.39816652490312,-4.3575697211155395
Galapagar,1712.1,56,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-404.0999999999999,105.69999999999982,-19.095548624893677,6.5799302788844605
Getafe,1806.7,373,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-309.4999999999998,200.29999999999995,-14.62527171344863,12.468874501992033
Leganés,1812.2,203,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-303.9999999999998,205.79999999999995,-14.365371893015777,12.811254980079667
Madrid,2551.5,5277,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,435.3000000000002,945.0999999999999,20.569889424440046,58.83341633466135
Majadahonda,2923.6,99,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,807.4000000000001,1317.1999999999998,38.15329363954258,81.99701195219123
Móstoles,1607.4,283,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-508.7999999999997,1.0,-24.04309611567904,0.062250996015933424
Parla,1273.2,273,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-842.9999999999998,-333.20000000000005,-39.8355542954352,-20.74203187250996
Pinto,1816.4,144,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-299.7999999999997,210.0,-14.166902939230685,13.07270916334662
Pozuelo De Alarcón,2650.7,137,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,534.5,1044.2999999999997,25.257537094792546,65.00871513944222
Rivas-Vaciamadrid,1870.8,83,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-245.39999999999986,264.39999999999986,-11.596257442585767,16.459163346613526
Rozas De Madrid (Las),2054.9,134,T2A2012,2,2012,6,2012-06-30,2116.2,1606.4,-61.29999999999973,448.5,-2.896701635006127,27.919571713147405
