Municipio,Valor_Tasado,Num_Tasaciones,Periodo,Trimestre,Año,Mes,Fecha
Collado Villalba,1903.8,231,T4A2022,4,2022,12,2022-12-31
Colmenar Viejo,2096.6,187,T4A2022,4,2022,12,2022-12-31
Coslada,2125.7,230,T4A2022,4,2022,12,2022-12-31
Fuenlabrada,1894.5,474,T4A2022,4,2022,12,2022-12-31
Galapagar,1922.1,150,T4A2022,4,2022,12,2022-12-31
Getafe,2154.2,543,T4A2022,4,2022,12,2022-12-31
Leganés,2095.5,373,T4A2022,4,2022,12,2022-12-31
Madrid,3575.8,12025,T4A2022,4,2022,12,2022-12-31
Majadahonda,3526.5,225,T4A2022,4,2022,12,2022-12-31
Móstoles,1941.2,570,T4A2022,4,2022,12,2022-12-31
Navalcarnero,1725.9,192,T4A2022,4,2022,12,2022-12-31
Parla,1536.3,439,T4A2022,4,2022,12,2022-12-31
Pinto,2068.1,149,T4A2022,4,2022,12,2022-12-31
Pozuelo De Alarcón,3647.8,317,T4A2022,4,2022,12,2022-12-31
Rivas-Vaciamadrid,2320.6,250,T4A2022,4,2022,12,2022-12-31
Las Rozas de Madrid,3249.0,436,T4A2022,4,2022,12,2022-12-31
San Fernando De Henares,2025.0,112,T4A2022,4,2022,12,2022-12-31
San Sebastián De Los Reyes,2855.3,333,T4A2022,4,2022,12,2022-12-31
Torrejón De Ardoz,1970.1,413,T4A2022,4,2022,12,2022-12-31
Tres Cantos,3111.7,346,T4A2022,4,2022,12,2022-12-31
Valdemoro,1830.1,407,T4A2022,4,2022,12,2022-12-31
Villaviciosa De Odón,2378.9,101,T4A2022,4,2022,12,2022-12-31
Alcalá De Henares,1980.7,423,T1A2023,1,2023,3,2023-03-31
Alcobendas,3465.4,322,T1A2023,1,2023,3,2023-03-31
Alcorcón,2391.2,376,T1A2023,1,2023,3,2023-03-31
Aranjuez,1533.7,177,T1A2023,1,2023,3,2023-03-31
Arganda Del Rey,1778.8,172,T1A2023,1,2023,3,2023-03-31
Boadilla Del Monte,3236.5,283,T1A2023,1,2023,3,2023-03-31
Collado Villalba,1966.9,196,T1A2023,1,2023,3,2023-03-31
Colmenar Viejo,2197.3,248,T1A2023,1,2023,3,2023-03-31
Coslada,2158.3,188,T1A2023,1,2023,3,2023-03-31
Fuenlabrada,1926.2,444,T1A2023,1,2023,3,2023-03-31
Galapagar,1915.3,153,T1A2023,1,2023,3,2023-03-31
Getafe,2152.3,450,T1A2023,1,2023,3,2023-03-31
Leganés,2157.0,481,T1A2023,1,2023,3,2023-03-31
Madrid,3790.0,10692,T1A2023,1,2023,3,2023-03-31
Majadahonda,3629.1,252,T1A2023,1,2023,3,2023-03-31
Móstoles,1974.5,493,T1A2023,1,2023,3,2023-03-31
Navalcarnero,1724.2,110,T1A2023,1,2023,3,2023-03-31
Parla,1565.6,415,T1A2023,1,2023,3,2023-03-31
Pinto,2084.8,156,T1A2023,1,2023,3,2023-03-31
Pozuelo De Alarcón,3737.0,315,T1A2023,1,2023,3,2023-03-31
Rivas-Vaciamadrid,2425.1,513,T1A2023,1,2023,3,2023-03-31
Las Rozas de Madrid,3119.5,408,T1A2023,1,2023,3,2023-03-31
San Fernando De Henares,2117.7,84,T1A2023,1,2023,3,2023-03-31
San Sebastián De Los Reyes,2837.9,256,T1A2023,1,2023,3,2023-03-31
Torrejón De Ardoz,2083.9,457,T1A2023,1,2023,3,2023-03-31
Tres Cantos,3139.5,142,T1A2023,1,2023,3,2023-03-31
Valdemoro,1794.2,284,T1A2023,1,2023,3,2023-03-31
Villaviciosa De Odón,2394.7,126,T1A2023,1,2023,3,2023-03-31
Alcalá De Henares,1949.8,492,T2A2023,2,2023,6,2023-06-30
Alcobendas,3701.6,393,T2A2023,2,2023,6,2023-06-30
Alcorcón,2408.1,514,T2A2023,2,2023,6,2023-06-30
Aranjuez,1514.0,174,T2A2023,2,2023,6,2023-06-30
Arganda Del Rey,1775.3,181,T2A2023,2,2023,6,2023-06-30
Boadilla Del Monte,3287.8,334,T2A2023,2,2023,6,2023-06-30
Collado Villalba,2046.4,249,T2A2023,2,2023,6,2023-06-30
Colmenar Viejo,2277.7,240,T2A2023,2,2023,6,2023-06-30
Coslada,2221.6,204,T2A2023,2,2023,6,2023-06-30
Fuenlabrada,1938.9,502,T2A2023,2,2023,6,2023-06-30
Galapagar,1948.6,126,T2A2023,2,2023,6,2023-06-30
Getafe,2173.9,467,T2A2023,2,2023,6,2023-06-30
Leganés,2148.2,372,T2A2023,2,2023,6,2023-06-30
Madrid,3727.5,11614,T2A2023,2,2023,6,2023-06-30
Majadahonda,3746.8,319,T2A2023,2,2023,6,2023-06-30
Móstoles,2012.6,762,T2A2023,2,2023,6,2023-06-30
Navalcarnero,1787.9,122,T2A2023,2,2023,6,2023-06-30
Parla,1559.3,407,T2A2023,2,2023,6,2023-06-30
Pinto,2059.1,142,T2A2023,2,2023,6,2023-06-30
Pozuelo De Alarcón,3844.6,298,T2A2023,2,2023,6,2023-06-30
Rivas-Vaciamadrid,2424.7,267,T2A2023,2,2023,6,2023-06-30
Las Rozas de Madrid,3262.0,425,T2A2023,2,2023,6,2023-06-30
San Fernando De Henares,2132.5,90,T2A2023,2,2023,6,2023-06-30
San Sebastián De Los Reyes,2917.8,302,T2A2023,2,2023,6,2023-06-30
Torrejón De Ardoz,2056.2,517,T2A2023,2,2023,6,2023-06-30
Tres Cantos,3248.9,190,T2A2023,2,2023,6,2023-06-30
Valdemoro,1884.3,492,T2A2023,2,2023,6,2023-06-30
Villaviciosa De Odón,2470.8,106,T2A2023,2,2023,6,2023-06-30
Alcalá De Henares,1976.3,440,T3A2023,3,2023,9,2023-09-30
Alcobendas,3511.3,262,T3A2023,3,2023,9,2023-09-30
Alcorcón,2449.1,345,T3A2023,3,2023,9,2023-09-30
Aranjuez,1598.9,168,T3A2023,3,2023,9,2023-09-30
Arganda Del Rey,1829.5,155,T3A2023,3,2023,9,2023-09-30
Boadilla Del Monte,3288.6,257,T3A2023,3,2023,9,2023-09-30
Collado Villalba,2044.4,170,T3A2023,3,2023,9,2023-09-30
Colmenar Viejo,2393.4,234,T3A2023,3,2023,9,2023-09-30
Coslada,2268.3,164,T3A2023,3,2023,9,2023-09-30
Fuenlabrada,1988.8,401,T3A2023,3,2023,9,2023-09-30
Galapagar,1956.6,101,T3A2023,3,2023,9,2023-09-30
Getafe,2237.9,391,T3A2023,3,2023,9,2023-09-30
Leganés,2195.2,380,T3A2023,3,2023,9,2023-09-30
Madrid,3757.8,8697,T3A2023,3,2023,9,2023-09-30
Majadahonda,3757.7,246,T3A2023,3,2023,9,2023-09-30
Móstoles,2029.4,451,T3A2023,3,2023,9,2023-09-30
Navalcarnero,1810.5,110,T3A2023,3,2023,9,2023-09-30
Parla,1623.0,391,T3A2023,3,2023,9,2023-09-30
Pinto,2146.0,151,T3A2023,3,2023,9,2023-09-30
Pozuelo De Alarcón,3881.3,250,T3A2023,3,2023,9,2023-09-30
Rivas-Vaciamadrid,2483.3,271,T3A2023,3,2023,9,2023-09-30
Las Rozas de Madrid,3300.0,340,T3A2023,3,2023,9,2023-09-30
San Fernando De Henares,2128.3,83,T3A2023,3,2023,9,2023-09-30
San Sebastián De Los Reyes,2791.4,278,T3A2023,3,2023,9,2023-09-30
Torrejón De Ardoz,2049.4,369,T3A2023,3,2023,9,2023-09-30
Tres Cantos,3249.0,129,T3A2023,3,2023,9,2023-09-30
Valdemoro,1856.5,329,T3A2023,3,2023,9,2023-09-30
Villaviciosa De Odón,2588.4,73,T3A2023,3,2023,9,2023-09-30
Alcalá De Henares,1985.3,612,T4A2023,4,2023,12,2023-12-31
Alcobendas,3357.0,439,T4A2023,4,2023,12,2023-12-31
Alcorcón,2646.0,1070,T4A2023,4,2023,12,2023-12-31
Aranjuez,1681.2,258,T4A2023,4,2023,12,2023-12-31
Arganda Del Rey,1864.7,258,T4A2023,4,2023,12,2023-12-31
Boadilla Del Monte,3330.0,285,T4A2023,4,2023,12,2023-12-31
Collado Villalba,2070.8,232,T4A2023,4,2023,12,2023-12-31
Colmenar Viejo,2312.7,213,T4A2023,4,2023,12,2023-12-31
Coslada,2312.5,230,T4A2023,4,2023,12,2023-12-31
Fuenlabrada,1985.1,493,T4A2023,4,2023,12,2023-12-31
Galapagar,2016.0,156,T4A2023,4,2023,12,2023-12-31
Getafe,2250.4,522,T4A2023,4,2023,12,2023-12-31
Leganés,2237.0,491,T4A2023,4,2023,12,2023-12-31
Madrid,3852.3,11090,T4A2023,4,2023,12,2023-12-31
Majadahonda,3709.6,213,T4A2023,4,2023,12,2023-12-31
Móstoles,2081.5,544,T4A2023,4,2023,12,2023-12-31
Navalcarnero,1685.8,150,T4A2023,4,2023,12,2023-12-31
Parla,1609.8,459,T4A2023,4,2023,12,2023-12-31
Pinto,2160.9,158,T4A2023,4,2023,12,2023-12-31
Pozuelo De Alarcón,3932.1,299,T4A2023,4,2023,12,2023-12-31
Rivas-Vaciamadrid,2520.8,351,T4A2023,4,2023,12,2023-12-31
Las Rozas de Madrid,3290.7,528,T4A2023,4,2023,12,2023-12-31
San Fernando De Henares,2229.3,96,T4A2023,4,2023,12,2023-12-31
San Sebastián De Los Reyes,3011.3,374,T4A2023,4,2023,12,2023-12-31
Torrejón De Ardoz,2116.9,494,T4A2023,4,2023,12,2023-12-31
Tres Cantos,3205.4,168,T4A2023,4,2023,12,2023-12-31
Valdemoro,1892.7,429,T4A2023,4,2023,12,2023-12-31
Villaviciosa De Odón,2487.1,125,T4A2023,4,2023,12,2023-12-31
Alcalá De Henares,2102.6,618,T1A2024,1,2024,3,2024-03-31
Alcobendas,3599.2,357,T1A2024,1,2024,3,2024-03-31
Alcorcón,2506.7,404,T1A2024,1,2024,3,2024-03-31
Aranjuez,1612.6,163,T1A2024,1,2024,3,2024-03-31
Arganda Del Rey,1921.2,244,T1A2024,1,2024,3,2024-03-31
Boadilla Del Monte,3399.5,281,T1A2024,1,2024,3,2024-03-31
Collado Villalba,2189.8,245,T1A2024,1,2024,3,2024-03-31
Colmenar Viejo,2333.8,183,T1A2024,1,2024,3,2024-03-31
Coslada,2295.4,183,T1A2024,1,2024,3,2024-03-31
Fuenlabrada,2063.0,514,T1A2024,1,2024,3,2024-03-31
Galapagar,2095.8,153,T1A2024,1,2024,3,2024-03-31
Getafe,2351.2,589,T1A2024,1,2024,3,2024-03-31
Leganés,2282.9,443,T1A2024,1,2024,3,2024-03-31
Madrid,4015.8,11019,T1A2024,1,2024,3,2024-03-31
Majadahonda,3753.1,214,T1A2024,1,2024,3,2024-03-31
Móstoles,2106.9,542,T1A2024,1,2024,3,2024-03-31
Navalcarnero,1781.1,99,T1A2024,1,2024,3,2024-03-31
Parla,1731.9,370,T1A2024,1,2024,3,2024-03-31
Pinto,2211.6,169,T1A2024,1,2024,3,2024-03-31
Pozuelo De Alarcón,4000.1,274,T1A2024,1,2024,3,2024-03-31
Rivas-Vaciamadrid,2532.0,345,T1A2024,1,2024,3,2024-03-31
Las Rozas de Madrid,3336.2,409,T1A2024,1,2024,3,2024-03-31
San Fernando De Henares,2283.0,107,T1A2024,1,2024,3,2024-03-31
San Sebastián De Los Reyes,3030.0,346,T1A2024,1,2024,3,2024-03-31
Torrejón De Ardoz,2164.1,465,T1A2024,1,2024,3,2024-03-31
Tres Cantos,3292.5,134,T1A2024,1,2024,3,2024-03-31
Valdemoro,1934.5,379,T1A2024,1,2024,3,2024-03-31
Villaviciosa De Odón,2558.2,146,T1A2024,1,2024,3,2024-03-31
Alcalá De Henares,2069.8,618,T2A2024,2,2024,6,2024-06-30
Alcobendas,3596.5,383,T2A2024,2,2024,6,2024-06-30
Alcorcón,2554.3,504,T2A2024,2,2024,6,2024-06-30
Aranjuez,1669.1,238,T2A2024,2,2024,6,2024-06-30
Arganda Del Rey,1935.4,321,T2A2024,2,2024,6,2024-06-30
Boadilla Del Monte,3410.1,339,T2A2024,2,2024,6,2024-06-30
Collado Villalba,2156.9,253,T2A2024,2,2024,6,2024-06-30
Colmenar Viejo,2411.3,226,T2A2024,2,2024,6,2024-06-30
Coslada,2379.0,254,T2A2024,2,2024,6,2024-06-30
Fuenlabrada,2056.6,607,T2A2024,2,2024,6,2024-06-30
Galapagar,2146.4,177,T2A2024,2,2024,6,2024-06-30
Getafe,2368.5,546,T2A2024,2,2024,6,2024-06-30
Leganés,2349.1,500,T2A2024,2,2024,6,2024-06-30
Madrid,4144.4,13024,T2A2024,2,2024,6,2024-06-30
Majadahonda,3832.9,270,T2A2024,2,2024,6,2024-06-30
Móstoles,2197.2,631,T2A2024,2,2024,6,2024-06-30
Navalcarnero,1870.1,139,T2A2024,2,2024,6,2024-06-30
Parla,1707.1,503,T2A2024,2,2024,6,2024-06-30
Pinto,2258.0,181,T2A2024,2,2024,6,2024-06-30
Pozuelo De Alarcón,4138.8,363,T2A2024,2,2024,6,2024-06-30
Rivas-Vaciamadrid,2554.8,348,T2A2024,2,2024,6,2024-06-30
Las Rozas de Madrid,3512.4,497,T2A2024,2,2024,6,2024-06-30
San Fernando De Henares,2269.3,120,T2A2024,2,2024,6,2024-06-30
San Sebastián De Los Reyes,3014.9,347,T2A2024,2,2024,6,2024-06-30
Torrejón De Ardoz,2199.8,525,T2A2024,2,2024,6,2024-06-30
Tres Cantos,3401.4,208,T2A2024,2,2024,6,2024-06-30
Valdemoro,1980.2,438,T2A2024,2,2024,6,2024-06-30
Villaviciosa De Odón,2638.1,135,T2A2024,2,2024,6,2024-06-30
Alcalá De Henares,2120.7,567,T3A2024,3,2024,9,2024-09-30
Alcobendas,3548.5,280,T3A2024,3,2024,9,2024-09-30
Alcorcón,2600.1,370,T3A2024,3,2024,9,2024-09-30
Aranjuez,1725.9,185,T3A2024,3,2024,9,2024-09-30
Arganda Del Rey,1974.8,220,T3A2024,3,2024,9,2024-09-30
Boadilla Del Monte,3565.2,277,T3A2024,3,2024,9,2024-09-30
Collado Villalba,2293.5,227,T3A2024,3,2024,9,2024-09-30
Colmenar Viejo,2475.6,232,T3A2024,3,2024,9,2024-09-30
Coslada,2441.2,173,T3A2024,3,2024,9,2024-09-30
Fuenlabrada,2132.4,473,T3A2024,3,2024,9,2024-09-30
Galapagar,2183.9,172,T3A2024,3,2024,9,2024-09-30
Getafe,2419.3,454,T3A2024,3,2024,9,2024-09-30
Leganés,2418.4,369,T3A2024,3,2024,9,2024-09-30
Madrid,4273.0,10299,T3A2024,3,2024,9,2024-09-30
Majadahonda,3898.3,189,T3A2024,3,2024,9,2024-09-30
Móstoles,2224.4,475,T3A2024,3,2024,9,2024-09-30
Navalcarnero,1907.2,126,T3A2024,3,2024,9,2024-09-30
Parla,1741.4,415,T3A2024,3,2024,9,2024-09-30
Pinto,2298.1,150,T3A2024,3,2024,9,2024-09-30
Pozuelo De Alarcón,4144.4,221,T3A2024,3,2024,9,2024-09-30
Rivas-Vaciamadrid,2689.1,248,T3A2024,3,2024,9,2024-09-30
Las Rozas de Madrid,3608.3,341,T3A2024,3,2024,9,2024-09-30
San Fernando De Henares,2150.2,108,T3A2024,3,2024,9,2024-09-30
San Sebastián De Los Reyes,2974.5,246,T3A2024,3,2024,9,2024-09-30
Torrejón De Ardoz,2203.0,446,T3A2024,3,2024,9,2024-09-30
Tres Cantos,3391.9,179,T3A2024,3,2024,9,2024-09-30
Valdemoro,2037.4,342,T3A2024,3,2024,9,2024-09-30
Villaviciosa De Odón,2781.5,175,T3A2024,3,2024,9,2024-09-30
Alcalá De Henares,2187.7,635,T4A2024,4,2024,12,2024-12-31
Alcobendas,3851.8,453,T4A2024,4,2024,12,2024-12-31
Alcorcón,2724.1,410,T4A2024,4,2024,12,2024-12-31
Aranjuez,1790.4,194,T4A2024,4,2024,12,2024-12-31
Arganda Del Rey,1991.5,211,T4A2024,4,2024,12,2024-12-31
Boadilla Del Monte,3703.1,249,T4A2024,4,2024,12,2024-12-31
Collado Villalba,2340.2,276,T4A2024,4,2024,12,2024-12-31
Colmenar Viejo,2401.8,166,T4A2024,4,2024,12,2024-12-31
Coslada,2585.3,231,T4A2024,4,2024,12,2024-12-31
Fuenlabrada,2214.4,454,T4A2024,4,2024,12,2024-12-31
Galapagar,2304.7,139,T4A2024,4,2024,12,2024-12-31
Getafe,2513.8,510,T4A2024,4,2024,12,2024-12-31
Leganés,2524.0,455,T4A2024,4,2024,12,2024-12-31
Madrid,4466.6,11865,T4A2024,4,2024,12,2024-12-31
Majadahonda,3976.4,225,T4A2024,4,2024,12,2024-12-31
Móstoles,2369.5,526,T4A2024,4,2024,12,2024-12-31
Navalcarnero,1963.3,105,T4A2024,4,2024,12,2024-12-31
Parla,1863.7,385,T4A2024,4,2024,12,2024-12-31
Pinto,2377.1,135,T4A2024,4,2024,12,2024-12-31
Pozuelo De Alarcón,4334.2,304,T4A2024,4,2024,12,2024-12-31
Rivas-Vaciamadrid,2734.8,301,T4A2024,4,2024,12,2024-12-31
Las Rozas de Madrid,3699.4,338,T4A2024,4,2024,12,2024-12-31
San Fernando De Henares,2308.9,104,T4A2024,4,2024,12,2024-12-31
San Sebastián De Los Reyes,3170.8,320,T4A2024,4,2024,12,2024-12-31
Torrejón De Ardoz,2368.1,427,T4A2024,4,2024,12,2024-12-31
Tres Cantos,3568.2,242,T4A2024,4,2024,12,2024-12-31
Valdemoro,2129.2,343,T4A2024,4,2024,12,2024-12-31
Villaviciosa De Odón,2826.4,150,T4A2024,4,2024,12,2024-12-31
Alcalá De Henares,2334.0,682,T1A2025,1,2025,3,2025-03-31
Alcobendas,3987.3,325,T1A2025,1,2025,3,2025-03-31
Alcorcón,2848.1,425,T1A2025,1,2025,3,2025-03-31
Aranjuez,1785.8,179,T1A2025,1,2025,3,2025-03-31
Arganda Del Rey,2114.1,194,T1A2025,1,2025,3,2025-03-31
Boadilla Del Monte,3776.8,278,T1A2025,1,2025,3,2025-03-31
Collado Villalba,2434.6,231,T1A2025,1,2025,3,2025-03-31
Colmenar Viejo,2603.3,248,T1A2025,1,2025,3,2025-03-31
Coslada,2654.8,215,T1A2025,1,2025,3,2025-03-31
Fuenlabrada,2402.5,486,T1A2025,1,2025,3,2025-03-31
Galapagar,2326.1,137,T1A2025,1,2025,3,2025-03-31
Getafe,2611.7,519,T1A2025,1,2025,3,2025-03-31
Leganés,2687.5,488,T1A2025,1,2025,3,2025-03-31
Madrid,4708.7,11229,T1A2025,1,2025,3,2025-03-31
Majadahonda,4251.2,226,T1A2025,1,2025,3,2025-03-31
Móstoles,2508.8,560,T1A2025,1,2025,3,2025-03-31
Navalcarnero,2042.5,139,T1A2025,1,2025,3,2025-03-31
Parla,1989.8,352,T1A2025,1,2025,3,2025-03-31
Pinto,2422.5,131,T1A2025,1,2025,3,2025-03-31
Pozuelo De Alarcón,4473.6,305,T1A2025,1,2025,3,2025-03-31
Rivas-Vaciamadrid,2810.0,274,T1A2025,1,2025,3,2025-03-31
Las Rozas de Madrid,3842.6,382,T1A2025,1,2025,3,2025-03-31
San Fernando De Henares,2501.5,116,T1A2025,1,2025,3,2025-03-31
San Sebastián De Los Reyes,3250.5,274,T1A2025,1,2025,3,2025-03-31
Torrejón De Ardoz,2484.0,368,T1A2025,1,2025,3,2025-03-31
Tres Cantos,3654.5,150,T1A2025,1,2025,3,2025-03-31
Valdemoro,2195.3,314,T1A2025,1,2025,3,2025-03-31
Villaviciosa De Odón,2875.5,96,T1A2025,1,2025,3,2025-03-31
Alcalá De Henares,2445.2,601,T2A2025,2,2025,6,2025-06-30
Alcobendas,4262.1,444,T2A2025,2,2025,6,2025-06-30
Alcorcón,3042.4,416,T2A2025,2,2025,6,2025-06-30
Aranjuez,1934.3,228,T2A2025,2,2025,6,2025-06-30
Arganda Del Rey,2268.8,245,T2A2025,2,2025,6,2025-06-30
Boadilla Del Monte,3794.7,285,T2A2025,2,2025,6,2025-06-30
Collado Villalba,2574.5,261,T2A2025,2,2025,6,2025-06-30
Colmenar Viejo,2663.0,246,T2A2025,2,2025,6,2025-06-30
Coslada,2831.0,217,T2A2025,2,2025,6,2025-06-30
Fuenlabrada,2510.3,568,T2A2025,2,2025,6,2025-06-30
Galapagar,2484.8,147,T2A2025,2,2025,6,2025-06-30
Getafe,2689.1,618,T2A2025,2,2025,6,2025-06-30
Leganés,2816.9,493,T2A2025,2,2025,6,2025-06-30
Madrid,4952.5,12238,T2A2025,2,2025,6,2025-06-30
Majadahonda,4350.5,261,T2A2025,2,2025,6,2025-06-30
Móstoles,2587.4,541,T2A2025,2,2025,6,2025-06-30
Navalcarnero,2091.1,142,T2A2025,2,2025,6,2025-06-30
Parla,2067.5,433,T2A2025,2,2025,6,2025-06-30
Pinto,2563.0,182,T2A2025,2,2025,6,2025-06-30
Pozuelo De Alarcón,4773.4,311,T2A2025,2,2025,6,2025-06-30
Rivas-Vaciamadrid,2993.7,312,T2A2025,2,2025,6,2025-06-30
Las Rozas de Madrid,3938.1,391,T2A2025,2,2025,6,2025-06-30
San Fernando De Henares,2510.8,118,T2A2025,2,2025,6,2025-06-30
San Sebastián De Los Reyes,3411.1,288,T2A2025,2,2025,6,2025-06-30
Torrejón De Ardoz,2619.4,531,T2A2025,2,2025,6,2025-06-30
Tres Cantos,3916.2,221,T2A2025,2,2025,6,2025-06-30
Valdemoro,2324.5,380,T2A2025,2,2025,6,2025-06-30
Villaviciosa De Odón,3047.0,134,T2A2025,2,2025,6,2025-06-30
